nameOfNearestStation,year,location,price
根津,2019,東京都 文京区弥生2丁目3番62,980000
根津,2020,東京都 文京区弥生2丁目3番62,1057666
根津,2021,東京都 文京区弥生2丁目3番62,1050333
桜上水,2011,東京都 世田谷区桜上水5丁目480番12,503200
桜上水,2012,東京都 世田谷区桜上水5丁目480番12,497800
桜上水,2013,東京都 世田谷区桜上水5丁目480番12,496600
桜上水,2014,東京都 世田谷区桜上水5丁目480番12,503600
桜上水,2015,東京都 世田谷区桜上水5丁目480番12,514000
桜上水,2016,東京都 世田谷区桜上水5丁目480番12,527200
桜上水,2017,東京都 世田谷区桜上水5丁目480番12,542400
桜上水,2018,東京都 世田谷区桜上水5丁目480番12,564400
桜上水,2019,東京都 世田谷区桜上水5丁目480番12,592000
桜上水,2020,東京都 世田谷区桜上水5丁目480番12,619400
桜上水,2021,東京都 世田谷区桜上水5丁目480番12,612000
桜台,2011,東京都 練馬区桜台4丁目6031番3,245500
桜台,2012,東京都 練馬区桜台4丁目6031番3,243500
桜台,2013,東京都 練馬区桜台4丁目6031番3,243000
桜台,2014,東京都 練馬区桜台4丁目6031番3,248000
桜台,2015,東京都 練馬区桜台4丁目6031番3,250500
桜台,2016,東京都 練馬区桜台4丁目6031番3,465000
桜台,2017,東京都 練馬区桜台4丁目6031番3,485500
桜台,2018,東京都 練馬区桜台4丁目6031番3,509000
桜台,2019,東京都 練馬区桜台4丁目6031番3,532500
桜台,2020,東京都 練馬区桜台4丁目6031番3,559000
桜台,2021,東京都 練馬区桜台4丁目6031番3,552500
桜新町,2011,東京都 世田谷区新町1丁目66番8,338428
桜新町,2012,東京都 世田谷区新町1丁目66番8,334000
桜新町,2013,東京都 世田谷区新町1丁目66番8,524428
桜新町,2014,東京都 世田谷区新町1丁目66番8,534428
桜新町,2015,東京都 世田谷区新町1丁目66番8,545142
桜新町,2016,東京都 世田谷区新町1丁目66番8,658142
桜新町,2017,東京都 世田谷区新町1丁目66番8,681714
桜新町,2018,東京都 世田谷区新町1丁目66番8,714428
桜新町,2019,東京都 世田谷区新町1丁目66番8,754714
桜新町,2020,東京都 世田谷区新町1丁目66番8,796000
桜新町,2021,東京都 世田谷区新町1丁目66番8,792714
桜街道,2011,東京都 東大和市上北台3丁目445番11,108000
桜街道,2012,東京都 東大和市上北台3丁目445番11,106333
桜街道,2013,東京都 東大和市上北台3丁目445番11,105666
桜街道,2014,東京都 東大和市上北台3丁目445番11,106666
桜街道,2015,東京都 東大和市上北台3丁目445番11,107333
桜街道,2016,東京都 東大和市上北台3丁目445番11,107666
桜街道,2017,東京都 東大和市上北台3丁目445番11,164333
桜街道,2018,東京都 東大和市上北台3丁目445番11,166333
桜街道,2019,東京都 東大和市上北台3丁目445番11,167666
桜街道,2020,東京都 東大和市上北台3丁目445番11,168666
桜街道,2021,東京都 東大和市上北台3丁目445番11,167000
梅ヶ丘,2011,東京都 世田谷区梅丘2丁目1363番11,500000
梅ヶ丘,2012,東京都 世田谷区梅丘2丁目1363番11,494000
梅ヶ丘,2013,東京都 世田谷区梅丘2丁目1363番11,492000
梅ヶ丘,2014,東京都 世田谷区梅丘2丁目1363番11,500000
梅ヶ丘,2015,東京都 世田谷区梅丘2丁目1363番11,507000
梅ヶ丘,2016,東京都 世田谷区梅丘2丁目1363番11,519000
梅ヶ丘,2017,東京都 世田谷区梅丘2丁目1363番11,536000
梅ヶ丘,2018,東京都 世田谷区梅丘2丁目1363番11,563000
梅ヶ丘,2019,東京都 世田谷区梅丘2丁目1363番11,585000
梅ヶ丘,2020,東京都 世田谷区梅丘2丁目1363番11,603000
梅ヶ丘,2021,東京都 世田谷区梅丘2丁目1363番11,601000
梅屋敷,2011,東京都 大田区大森中3丁目484番2,304000
梅屋敷,2012,東京都 大田区大森中3丁目484番2,301500
梅屋敷,2013,東京都 大田区大森中3丁目484番2,300500
梅屋敷,2014,東京都 大田区大森中3丁目484番2,305000
梅屋敷,2015,東京都 大田区大森中3丁目484番2,309000
梅屋敷,2016,東京都 大田区大森中3丁目484番2,317000
梅屋敷,2017,東京都 大田区大森中3丁目484番2,325500
梅屋敷,2018,東京都 大田区大森中3丁目484番2,333500
梅屋敷,2019,東京都 大田区大森中3丁目484番2,346500
梅屋敷,2020,東京都 大田区大森中3丁目484番2,361500
梅屋敷,2021,東京都 大田区大森中3丁目484番2,362000
梅島,2011,東京都 足立区梅島1丁目29番23,194250
梅島,2012,東京都 足立区梅島1丁目29番23,192250
梅島,2013,東京都 足立区梅島1丁目29番23,191500
梅島,2014,東京都 足立区梅島1丁目29番23,192500
梅島,2015,東京都 足立区梅島1丁目29番23,193500
梅島,2016,東京都 足立区梅島1丁目29番23,194750
梅島,2017,東京都 足立区梅島1丁目29番23,271250
梅島,2018,東京都 足立区梅島1丁目29番23,282750
梅島,2019,東京都 足立区梅島1丁目29番23,297250
梅島,2020,東京都 足立区梅島1丁目29番23,312500
梅島,2021,東京都 足立区梅島1丁目29番23,312750
森下,2011,東京都 墨田区千歳1丁目6番7,279000
森下,2012,東京都 墨田区千歳1丁目6番7,274666
森下,2013,東京都 墨田区千歳1丁目6番7,274000
森下,2014,東京都 墨田区千歳1丁目6番7,278666
森下,2015,東京都 墨田区千歳1丁目6番7,283666
森下,2016,東京都 墨田区千歳1丁目6番7,292000
森下,2017,東京都 墨田区千歳1丁目6番7,304333
森下,2018,東京都 墨田区千歳1丁目6番7,322333
森下,2019,東京都 墨田区千歳1丁目6番7,534333
森下,2020,東京都 墨田区千歳1丁目6番7,572000
森下,2021,東京都 墨田区千歳1丁目6番7,569000
椎名町,2011,東京都 豊島区南長崎2丁目2080番13,288500
椎名町,2012,東京都 豊島区南長崎2丁目2080番13,284000
椎名町,2013,東京都 豊島区南長崎2丁目2080番13,283000
椎名町,2014,東京都 豊島区南長崎2丁目2080番13,501000
椎名町,2015,東京都 豊島区南長崎2丁目2080番13,516000
椎名町,2016,東京都 豊島区南長崎2丁目2080番13,534500
椎名町,2017,東京都 豊島区南長崎2丁目2080番13,553000
椎名町,2018,東京都 豊島区南長崎2丁目2080番13,582500
椎名町,2019,東京都 豊島区南長崎2丁目2080番13,616500
椎名町,2020,東京都 豊島区南長崎2丁目2080番13,656000
椎名町,2021,東京都 豊島区南長崎2丁目2080番13,652000
武蔵五日市,2011,東京都 あきる野市舘谷字追原142番16外,54500
武蔵五日市,2012,東京都 あきる野市舘谷字追原142番16外,53800
武蔵五日市,2013,東京都 あきる野市舘谷字追原142番16外,53260
武蔵五日市,2014,東京都 あきる野市舘谷字追原142番16外,53020
武蔵五日市,2015,東京都 あきる野市舘谷字追原142番16外,52940
武蔵五日市,2016,東京都 あきる野市舘谷字追原142番16外,64220
武蔵五日市,2017,東京都 あきる野市舘谷字追原142番16外,64180
武蔵五日市,2018,東京都 あきる野市舘谷字追原142番16外,64060
武蔵五日市,2019,東京都 あきる野市舘谷字追原142番16外,64000
武蔵五日市,2020,東京都 あきる野市舘谷字追原142番16外,63240
武蔵五日市,2021,東京都 あきる野市舘谷字追原142番16外,61480
武蔵境,2011,東京都 武蔵野市関前5丁目1232番5,375733
武蔵境,2012,東京都 武蔵野市関前5丁目1232番5,373800
武蔵境,2013,東京都 武蔵野市関前5丁目1232番5,391466
武蔵境,2014,東京都 武蔵野市関前5丁目1232番5,399200
武蔵境,2015,東京都 武蔵野市関前5丁目1232番5,407600
武蔵境,2016,東京都 武蔵野市関前5丁目1232番5,447333
武蔵境,2017,東京都 武蔵野市関前5丁目1232番5,462333
武蔵境,2018,東京都 武蔵野市関前5丁目1232番5,478400
武蔵境,2019,東京都 武蔵野市関前5丁目1232番5,498000
武蔵境,2020,東京都 武蔵野市関前5丁目1232番5,516066
武蔵境,2021,東京都 武蔵野市関前5丁目1232番5,513800
武蔵増戸,2011,東京都 あきる野市伊奈字北伊奈前903番9,57916
武蔵増戸,2012,東京都 あきる野市伊奈字北伊奈前903番9,57083
武蔵増戸,2013,東京都 あきる野市伊奈字北伊奈前903番9,56483
武蔵増戸,2014,東京都 あきる野市伊奈字北伊奈前903番9,56400
武蔵増戸,2015,東京都 あきる野市伊奈字北伊奈前903番9,56733
武蔵増戸,2016,東京都 あきる野市伊奈字北伊奈前903番9,72000
武蔵増戸,2017,東京都 あきる野市伊奈字北伊奈前903番9,87416
武蔵増戸,2018,東京都 あきる野市伊奈字北伊奈前903番9,87416
武蔵増戸,2019,東京都 あきる野市伊奈字北伊奈前903番9,87416
武蔵増戸,2020,東京都 あきる野市伊奈字北伊奈前903番9,87283
武蔵増戸,2021,東京都 あきる野市伊奈字北伊奈前903番9,84866
武蔵大和,2011,東京都 東村山市廻田町3丁目20番18,154500
武蔵大和,2012,東京都 東村山市廻田町3丁目20番18,152000
武蔵大和,2013,東京都 東村山市廻田町3丁目20番18,151000
武蔵大和,2014,東京都 東村山市廻田町3丁目20番18,152666
武蔵大和,2015,東京都 東村山市廻田町3丁目20番18,153666
武蔵大和,2016,東京都 東村山市廻田町3丁目20番18,154500
武蔵大和,2017,東京都 東村山市廻田町3丁目20番18,155666
武蔵大和,2018,東京都 東村山市廻田町3丁目20番18,156666
武蔵大和,2019,東京都 東村山市廻田町3丁目20番18,157500
武蔵大和,2020,東京都 東村山市廻田町3丁目20番18,157666
武蔵大和,2021,東京都 東村山市廻田町3丁目20番18,155666
武蔵小山,2011,東京都 品川区小山3丁目137番6外,337571
武蔵小山,2012,東京都 品川区小山3丁目137番6外,333285
武蔵小山,2013,東京都 品川区小山3丁目137番6外,333285
武蔵小山,2014,東京都 品川区小山3丁目137番6外,340000
武蔵小山,2015,東京都 品川区小山3丁目137番6外,349571
武蔵小山,2016,東京都 品川区小山3丁目137番6外,603571
武蔵小山,2017,東京都 品川区小山3丁目137番6外,749571
武蔵小山,2018,東京都 品川区小山3丁目137番6外,901857
武蔵小山,2019,東京都 品川区小山3丁目137番6外,950857
武蔵小山,2020,東京都 品川区小山3丁目137番6外,1002428
武蔵小山,2021,東京都 品川区小山3丁目137番6外,994285
武蔵小金井,2011,東京都 府中市新町2丁目50番25外,243200
武蔵小金井,2012,東京都 府中市新町2丁目50番25外,241850
武蔵小金井,2013,東京都 府中市新町2丁目50番25外,241550
武蔵小金井,2014,東京都 府中市新町2丁目50番25外,257700
武蔵小金井,2015,東京都 府中市新町2丁目50番25外,260900
武蔵小金井,2016,東京都 府中市新町2丁目50番25外,321500
武蔵小金井,2017,東京都 府中市新町2丁目50番25外,341200
武蔵小金井,2018,東京都 府中市新町2丁目50番25外,347200
武蔵小金井,2019,東京都 府中市新町2丁目50番25外,371550
武蔵小金井,2020,東京都 府中市新町2丁目50番25外,402850
武蔵小金井,2021,東京都 府中市新町2丁目50番25外,400950
武蔵引田,2011,東京都 あきる野市引田字静ノ郷613番5,60066
武蔵引田,2012,東京都 あきる野市引田字静ノ郷613番5,101033
武蔵引田,2013,東京都 あきる野市引田字静ノ郷613番5,100200
武蔵引田,2014,東京都 あきる野市引田字静ノ郷613番5,100733
武蔵引田,2015,東京都 あきる野市引田字静ノ郷613番5,101066
武蔵引田,2016,東京都 あきる野市引田字静ノ郷613番5,101566
武蔵引田,2017,東京都 あきる野市引田字静ノ郷613番5,101566
武蔵引田,2018,東京都 あきる野市引田字静ノ郷613番5,101566
武蔵引田,2019,東京都 あきる野市引田字静ノ郷613番5,101566
武蔵引田,2020,東京都 あきる野市引田字静ノ郷613番5,100966
武蔵引田,2021,東京都 あきる野市引田字静ノ郷613番5,98466
武蔵新田,2011,東京都 大田区下丸子2丁目235番2,87500
武蔵新田,2012,東京都 大田区下丸子2丁目235番2,86750
武蔵新田,2013,東京都 大田区下丸子2丁目235番2,86500
武蔵新田,2014,東京都 大田区下丸子2丁目235番2,87500
武蔵新田,2015,東京都 大田区下丸子2丁目235番2,88500
武蔵新田,2016,東京都 大田区下丸子2丁目235番2,194750
武蔵新田,2017,東京都 大田区下丸子2丁目235番2,200500
武蔵新田,2018,東京都 大田区下丸子2丁目235番2,205750
武蔵新田,2019,東京都 大田区下丸子2丁目235番2,450500
武蔵新田,2020,東京都 大田区下丸子2丁目235番2,463000
武蔵新田,2021,東京都 大田区下丸子2丁目235番2,458500
武蔵砂川,2011,東京都 立川市砂川町1丁目42番2,113846
武蔵砂川,2012,東京都 立川市砂川町1丁目42番2,112230
武蔵砂川,2013,東京都 立川市砂川町1丁目42番2,118846
武蔵砂川,2014,東京都 立川市砂川町1丁目42番2,120076
武蔵砂川,2015,東京都 立川市砂川町1丁目42番2,130807
武蔵砂川,2016,東京都 立川市砂川町1丁目42番2,143076
武蔵砂川,2017,東京都 立川市砂川町1丁目42番2,143769
武蔵砂川,2018,東京都 立川市砂川町1丁目42番2,145153
武蔵砂川,2019,東京都 立川市砂川町1丁目42番2,146769
武蔵砂川,2020,東京都 立川市砂川町1丁目42番2,147923
武蔵砂川,2021,東京都 立川市砂川町1丁目42番2,146076
武蔵野台,2011,東京都 府中市小柳町3丁目7番70,135000
武蔵野台,2012,東京都 府中市小柳町3丁目7番70,134500
武蔵野台,2013,東京都 府中市小柳町3丁目7番70,134500
武蔵野台,2014,東京都 府中市小柳町3丁目7番70,135500
武蔵野台,2015,東京都 府中市小柳町3丁目7番70,136000
武蔵野台,2016,東京都 府中市小柳町3丁目7番70,287000
武蔵野台,2017,東京都 府中市小柳町3丁目7番70,291000
武蔵野台,2018,東京都 府中市小柳町3丁目7番70,294500
武蔵野台,2019,東京都 府中市小柳町3丁目7番70,296500
武蔵野台,2020,東京都 府中市小柳町3丁目7番70,298000
武蔵野台,2021,東京都 府中市小柳町3丁目7番70,298000
武蔵関,2011,東京都 練馬区南大泉1丁目191番40,223333
武蔵関,2012,東京都 練馬区南大泉1丁目191番40,221777
武蔵関,2013,東京都 練馬区南大泉1丁目191番40,221666
武蔵関,2014,東京都 練馬区南大泉1丁目191番40,268777
武蔵関,2015,東京都 練馬区南大泉1丁目191番40,271333
武蔵関,2016,東京都 練馬区南大泉1丁目191番40,390111
武蔵関,2017,東京都 練馬区南大泉1丁目191番40,398111
武蔵関,2018,東京都 練馬区南大泉1丁目191番40,409333
武蔵関,2019,東京都 練馬区南大泉1丁目191番40,422555
武蔵関,2020,東京都 練馬区南大泉1丁目191番40,435777
武蔵関,2021,東京都 練馬区南大泉1丁目191番40,430666
水天宮前,2011,東京都 中央区日本橋中洲10番2,570000
水天宮前,2012,東京都 中央区日本橋中洲10番2,557200
水天宮前,2013,東京都 中央区日本橋中洲10番2,557200
水天宮前,2014,東京都 中央区日本橋中洲10番2,577400
水天宮前,2015,東京都 中央区日本橋中洲10番2,608400
水天宮前,2016,東京都 中央区日本橋中洲10番2,866600
水天宮前,2017,東京都 中央区日本橋中洲10番2,932800
水天宮前,2018,東京都 中央区日本橋中洲10番2,1008600
水天宮前,2019,東京都 中央区日本橋中洲10番2,1205400
水天宮前,2020,東京都 中央区日本橋中洲10番2,1321600
水天宮前,2021,東京都 中央区日本橋中洲10番2,1287200
水道橋,2011,東京都 千代田区神田三崎町3丁目7番8外,1718000
水道橋,2012,東京都 千代田区神田三崎町3丁目7番8外,1666000
水道橋,2013,東京都 千代田区神田三崎町3丁目7番8外,1657800
水道橋,2014,東京都 千代田区神田三崎町3丁目7番8外,1737600
水道橋,2015,東京都 千代田区神田三崎町3丁目7番8外,1833000
水道橋,2016,東京都 千代田区神田三崎町3丁目7番8外,1968600
水道橋,2017,東京都 千代田区神田三崎町3丁目7番8外,2108000
水道橋,2018,東京都 千代田区神田三崎町3丁目7番8外,2258000
水道橋,2019,東京都 千代田区神田三崎町3丁目7番8外,2450000
水道橋,2020,東京都 千代田区神田三崎町3丁目7番8外,2650000
水道橋,2021,東京都 千代田区神田三崎町3丁目7番8外,2574000
氷川台,2011,東京都 練馬区氷川台4丁目84番14,124833
氷川台,2012,東京都 練馬区氷川台4丁目84番14,124166
氷川台,2013,東京都 練馬区氷川台4丁目84番14,124166
氷川台,2014,東京都 練馬区氷川台4丁目84番14,126500
氷川台,2015,東京都 練馬区氷川台4丁目84番14,128333
氷川台,2016,東京都 練馬区氷川台4丁目84番14,258166
氷川台,2017,東京都 練馬区氷川台4丁目84番14,263666
氷川台,2018,東京都 練馬区氷川台4丁目84番14,273166
氷川台,2019,東京都 練馬区氷川台4丁目84番14,461500
氷川台,2020,東京都 練馬区氷川台4丁目84番14,481000
氷川台,2021,東京都 練馬区氷川台4丁目84番14,477500
永田町,2011,東京都 千代田区紀尾井町3番27外,350000
永田町,2012,東京都 千代田区紀尾井町3番27外,350000
永田町,2013,東京都 千代田区紀尾井町3番27外,350000
永田町,2014,東京都 千代田区紀尾井町3番27外,372500
永田町,2015,東京都 千代田区紀尾井町3番27外,397500
永田町,2016,東京都 千代田区紀尾井町3番27外,997500
永田町,2017,東京都 千代田区紀尾井町3番27外,1615000
永田町,2018,東京都 千代田区紀尾井町3番27外,1705000
永田町,2019,東京都 千代田区紀尾井町3番27外,1817500
永田町,2020,東京都 千代田区紀尾井町3番27外,1932500
永田町,2021,東京都 千代田区紀尾井町3番27外,1880000
永福町,2011,東京都 杉並区和泉3丁目734番8,133000
永福町,2012,東京都 杉並区和泉3丁目734番8,132000
永福町,2013,東京都 杉並区和泉3丁目734番8,299333
永福町,2014,東京都 杉並区和泉3丁目734番8,303333
永福町,2015,東京都 杉並区和泉3丁目734番8,310000
永福町,2016,東京都 杉並区和泉3丁目734番8,318000
永福町,2017,東京都 杉並区和泉3丁目734番8,327000
永福町,2018,東京都 杉並区和泉3丁目734番8,336666
永福町,2019,東京都 杉並区和泉3丁目734番8,349000
永福町,2020,東京都 杉並区和泉3丁目734番8,711333
永福町,2021,東京都 杉並区和泉3丁目734番8,700666
汐留,2011,東京都 港区東新橋1丁目12番2外,3565000
汐留,2012,東京都 港区東新橋1丁目12番2外,3460000
汐留,2013,東京都 港区東新橋1丁目12番2外,3455000
汐留,2014,東京都 港区東新橋1丁目12番2外,3665000
汐留,2015,東京都 港区東新橋1丁目12番2外,3940000
汐留,2016,東京都 港区東新橋1丁目12番2外,4335000
汐留,2017,東京都 港区東新橋1丁目12番2外,6040000
汐留,2018,東京都 港区東新橋1丁目12番2外,6395000
汐留,2019,東京都 港区東新橋1丁目12番2外,6900000
汐留,2020,東京都 港区東新橋1丁目12番2外,7400000
汐留,2021,東京都 港区東新橋1丁目12番2外,7325000
江北,2011,東京都 足立区興野2丁目815番15,49000
江北,2012,東京都 足立区興野2丁目815番15,48250
江北,2013,東京都 足立区興野2丁目815番15,48000
江北,2014,東京都 足立区興野2丁目815番15,48000
江北,2015,東京都 足立区興野2丁目815番15,48000
江北,2016,東京都 足立区興野2丁目815番15,48250
江北,2017,東京都 足立区興野2丁目815番15,110500
江北,2018,東京都 足立区興野2丁目815番15,166000
江北,2019,東京都 足立区興野2丁目815番15,173250
江北,2020,東京都 足立区興野2丁目815番15,246000
江北,2021,東京都 足立区興野2丁目815番15,245750
江古田,2011,東京都 練馬区小竹町1丁目51番42,343500
江古田,2012,東京都 練馬区小竹町1丁目51番42,543500
江古田,2013,東京都 練馬区小竹町1丁目51番42,543000
江古田,2014,東京都 練馬区小竹町1丁目51番42,553500
江古田,2015,東京都 練馬区小竹町1丁目51番42,559500
江古田,2016,東京都 練馬区小竹町1丁目51番42,570500
江古田,2017,東京都 練馬区小竹町1丁目51番42,591000
江古田,2018,東京都 練馬区小竹町1丁目51番42,615000
江古田,2019,東京都 練馬区小竹町1丁目51番42,647000
江古田,2020,東京都 練馬区小竹町1丁目51番42,679000
江古田,2021,東京都 練馬区小竹町1丁目51番42,666500
江戸川,2011,東京都 江戸川区北小岩1丁目601番5,327000
江戸川,2012,東京都 江戸川区北小岩1丁目601番5,320000
江戸川,2013,東京都 江戸川区北小岩1丁目601番5,319000
江戸川,2014,東京都 江戸川区北小岩1丁目601番5,322000
江戸川,2015,東京都 江戸川区北小岩1丁目601番5,325000
江戸川,2016,東京都 江戸川区北小岩1丁目601番5,333000
江戸川,2017,東京都 江戸川区北小岩1丁目601番5,342000
江戸川,2018,東京都 江戸川区北小岩1丁目601番5,352000
江戸川,2019,東京都 江戸川区北小岩1丁目601番5,366000
江戸川,2020,東京都 江戸川区北小岩1丁目601番5,380000
江戸川,2021,東京都 江戸川区北小岩1丁目601番5,378000
江戸川橋,2011,東京都 新宿区水道町52番8外,482166
江戸川橋,2012,東京都 新宿区水道町52番8外,476500
江戸川橋,2013,東京都 新宿区水道町52番8外,594000
江戸川橋,2014,東京都 新宿区水道町52番8外,610500
江戸川橋,2015,東京都 新宿区水道町52番8外,629500
江戸川橋,2016,東京都 新宿区水道町52番8外,655666
江戸川橋,2017,東京都 新宿区水道町52番8外,685833
江戸川橋,2018,東京都 新宿区水道町52番8外,722500
江戸川橋,2019,東京都 新宿区水道町52番8外,778000
江戸川橋,2020,東京都 新宿区水道町52番8外,829833
江戸川橋,2021,東京都 新宿区水道町52番8外,818333
池ノ上,2011,東京都 世田谷区代沢2丁目1番10,309000
池ノ上,2012,東京都 世田谷区代沢2丁目1番10,306000
池ノ上,2013,東京都 世田谷区代沢2丁目1番10,305500
池ノ上,2014,東京都 世田谷区代沢2丁目1番10,311000
池ノ上,2015,東京都 世田谷区代沢2丁目1番10,316500
池ノ上,2016,東京都 世田谷区代沢2丁目1番10,699000
池ノ上,2017,東京都 世田谷区代沢2丁目1番10,716000
池ノ上,2018,東京都 世田谷区代沢2丁目1番10,737000
池ノ上,2019,東京都 世田谷区代沢2丁目1番10,762000
池ノ上,2020,東京都 世田谷区代沢2丁目1番10,781500
池ノ上,2021,東京都 世田谷区代沢2丁目1番10,781500
池上,2011,東京都 大田区中央6丁目213番3,264000
池上,2012,東京都 大田区中央6丁目213番3,261666
池上,2013,東京都 大田区中央6丁目213番3,260666
池上,2014,東京都 大田区中央6丁目213番3,263666
池上,2015,東京都 大田区中央6丁目213番3,267666
池上,2016,東京都 大田区中央6丁目213番3,426333
池上,2017,東京都 大田区中央6丁目213番3,437333
池上,2018,東京都 大田区中央6丁目213番3,448000
池上,2019,東京都 大田区中央6丁目213番3,461000
池上,2020,東京都 大田区中央6丁目213番3,475000
池上,2021,東京都 大田区中央6丁目213番3,473000
池尻大橋,2011,東京都 目黒区東山3丁目1021番2,222857
池尻大橋,2012,東京都 目黒区東山3丁目1021番2,219571
池尻大橋,2013,東京都 目黒区東山3丁目1021番2,219285
池尻大橋,2014,東京都 目黒区東山3丁目1021番2,223571
池尻大橋,2015,東京都 目黒区東山3丁目1021番2,229571
池尻大橋,2016,東京都 目黒区東山3丁目1021番2,476428
池尻大橋,2017,東京都 目黒区東山3丁目1021番2,614285
池尻大橋,2018,東京都 目黒区東山3丁目1021番2,740857
池尻大橋,2019,東京都 目黒区東山3丁目1021番2,896142
池尻大橋,2020,東京都 目黒区東山3丁目1021番2,957000
池尻大橋,2021,東京都 目黒区東山3丁目1021番2,955142
池袋,2011,東京都 豊島区西池袋3丁目1390番20,1918058
池袋,2012,東京都 豊島区西池袋3丁目1390番20,1953235
池袋,2013,東京都 豊島区西池袋3丁目1390番20,1948352
池袋,2014,東京都 豊島区西池袋3丁目1390番20,2029000
池袋,2015,東京都 豊島区西池袋3丁目1390番20,2122058
池袋,2016,東京都 豊島区西池袋3丁目1390番20,2264588
池袋,2017,東京都 豊島区西池袋3丁目1390番20,2448529
池袋,2018,東京都 豊島区西池袋3丁目1390番20,2674000
池袋,2019,東京都 豊島区西池袋3丁目1390番20,2934647
池袋,2020,東京都 豊島区西池袋3丁目1390番20,3293235
池袋,2021,東京都 豊島区西池袋3丁目1390番20,3193470
河辺,2011,東京都 青梅市東青梅4丁目17番4,142222
河辺,2012,東京都 青梅市東青梅4丁目17番4,140111
河辺,2013,東京都 青梅市東青梅4丁目17番4,139022
河辺,2014,東京都 青梅市東青梅4丁目17番4,139988
河辺,2015,東京都 青梅市東青梅4丁目17番4,140977
河辺,2016,東京都 青梅市東青梅4丁目17番4,160955
河辺,2017,東京都 青梅市東青梅4丁目17番4,160800
河辺,2018,東京都 青梅市東青梅4丁目17番4,160777
河辺,2019,東京都 青梅市東青梅4丁目17番4,160866
河辺,2020,東京都 青梅市東青梅4丁目17番4,160777
河辺,2021,東京都 青梅市東青梅4丁目17番4,157033
沼袋,2011,東京都 中野区江古田4丁目1641番18,235250
沼袋,2012,東京都 中野区江古田4丁目1641番18,232250
沼袋,2013,東京都 中野区江古田4丁目1641番18,230250
沼袋,2014,東京都 中野区江古田4丁目1641番18,233000
沼袋,2015,東京都 中野区江古田4丁目1641番18,235000
沼袋,2016,東京都 中野区江古田4丁目1641番18,357250
沼袋,2017,東京都 中野区江古田4丁目1641番18,496750
沼袋,2018,東京都 中野区江古田4丁目1641番18,512500
沼袋,2019,東京都 中野区江古田4丁目1641番18,533000
沼袋,2020,東京都 中野区江古田4丁目1641番18,552750
沼袋,2021,東京都 中野区江古田4丁目1641番18,547250
沼部,2011,東京都 大田区田園調布南19番59,448000
沼部,2012,東京都 大田区田園調布南19番59,442000
沼部,2013,東京都 大田区田園調布南19番59,440000
沼部,2014,東京都 大田区田園調布南19番59,445000
沼部,2015,東京都 大田区田園調布南19番59,453000
沼部,2016,東京都 大田区田園調布南19番59,470000
沼部,2017,東京都 大田区田園調布南19番59,483000
沼部,2018,東京都 大田区田園調布南19番59,497000
沼部,2019,東京都 大田区田園調布南19番59,521000
沼部,2020,東京都 大田区田園調布南19番59,545000
沼部,2021,東京都 大田区田園調布南19番59,543000
泉体育館,2011,東京都 立川市栄町5丁目47番5,219000
泉体育館,2012,東京都 立川市栄町5丁目47番5,218000
泉体育館,2013,東京都 立川市栄町5丁目47番5,218000
泉体育館,2014,東京都 立川市栄町5丁目47番5,225000
泉体育館,2015,東京都 立川市栄町5丁目47番5,227000
泉体育館,2016,東京都 立川市栄町5丁目47番5,228000
泉体育館,2017,東京都 立川市栄町5丁目47番5,230000
泉体育館,2018,東京都 立川市栄町5丁目47番5,235000
泉体育館,2019,東京都 立川市栄町5丁目47番5,240000
泉体育館,2020,東京都 立川市栄町5丁目47番5,244000
泉体育館,2021,東京都 立川市栄町5丁目47番5,241000
泉岳寺,2011,東京都 港区高輪2丁目45番17,935000
泉岳寺,2012,東京都 港区高輪2丁目45番17,910000
泉岳寺,2013,東京都 港区高輪2丁目45番17,910000
泉岳寺,2014,東京都 港区高輪2丁目45番17,955000
泉岳寺,2015,東京都 港区高輪2丁目45番17,1060000
泉岳寺,2016,東京都 港区高輪2丁目45番17,1755000
泉岳寺,2017,東京都 港区高輪2丁目45番17,1945000
泉岳寺,2018,東京都 港区高輪2丁目45番17,2140000
泉岳寺,2019,東京都 港区高輪2丁目45番17,2350000
泉岳寺,2020,東京都 港区高輪2丁目45番17,2620000
泉岳寺,2021,東京都 港区高輪2丁目45番17,2625000
洗足,2011,東京都 品川区小山7丁目509番17,297500
洗足,2012,東京都 品川区小山7丁目509番17,296000
洗足,2013,東京都 品川区小山7丁目509番17,296000
洗足,2014,東京都 品川区小山7丁目509番17,302000
洗足,2015,東京都 品川区小山7丁目509番17,310500
洗足,2016,東京都 品川区小山7丁目509番17,687000
洗足,2017,東京都 品川区小山7丁目509番17,711000
洗足,2018,東京都 品川区小山7丁目509番17,735500
洗足,2019,東京都 品川区小山7丁目509番17,767000
洗足,2020,東京都 品川区小山7丁目509番17,796000
洗足,2021,東京都 品川区小山7丁目509番17,793000
洗足池,2011,東京都 大田区東雪谷1丁目464番3,154333
洗足池,2012,東京都 大田区東雪谷1丁目464番3,152333
洗足池,2013,東京都 大田区東雪谷1丁目464番3,300666
洗足池,2014,東京都 大田区東雪谷1丁目464番3,306000
洗足池,2015,東京都 大田区東雪谷1丁目464番3,312000
洗足池,2016,東京都 大田区東雪谷1丁目464番3,475666
洗足池,2017,東京都 大田区東雪谷1丁目464番3,490000
